,ID,trip_distance,origin_lng,origin_lat,dest_lng,dest_lat,trip_time
5686,CMT,4.0,-73.985844,40.74018,-73.97399,40.788744,73450
5687,CMT,4.1,-73.959878,40.779577,-73.98453,40.730413,73384
5688,CMT,2.2,-74.006466,40.737607,-73.979684,40.754436,73351
5689,CMT,3.0,-73.991359,40.749717,-73.973525,40.782781,73526
5690,CMT,1.2,-73.970025,40.762498,-73.955324,40.769399,73573
5691,CMT,2.8,-73.955372,40.773532,-73.967774,40.802528,73245
5692,CMT,1.4,-73.981888,40.736423,-73.991823,40.74902,73278
5693,CMT,1.4,-73.955005,40.783075,-73.953252,40.768382,73206
5694,CMT,1.0,-73.9862,40.755985,-73.97353,40.747843,73194
5695,CMT,2.0,-73.975415,40.756188,-73.997518,40.747023,73058
5696,CMT,2.4,-73.987163,40.754752,-73.987192,40.729297,73020
5697,CMT,5.6,-73.972321,40.758099,-74.01228,40.701579,73231
5698,CMT,3.9,-73.979421,40.757502,-73.944724,40.801879,73172
5699,CMT,1.0,-73.993107,40.722856,-74.005653,40.726112,186
5700,CMT,4.8,-73.990099,40.756703,-73.914821,40.744504,85995
5701,CMT,0.8,-73.974802,40.75517,-73.985805,40.762212,79
5702,CMT,2.2,-73.986128,40.719427,-73.962012,40.71344,86049
5703,CMT,1.6,-73.980619,40.748169,-73.984047,40.730184,86176
5704,CMT,1.8,-73.956963,40.766313,-73.984727,40.775013,86312
5705,CMT,1.4,-74.010017,40.720085,-74.00016,40.734725,86225
5706,CMT,1.6,-74.009805,40.704144,-73.992878,40.718354,86163
5707,CMT,1.2,-73.985299,40.768802,-73.979914,40.757181,86167
5708,CMT,1.8,-74.00797,40.740475,-73.994022,40.721049,86367
5709,CMT,0.9,-73.982352,40.75606,-73.9919,40.764008,598
5710,CMT,5.5,-73.987197,40.729187,-73.980633,40.789197,86122
5711,CMT,3.0,-73.989008,40.718748,-73.989412,40.687917,86394
5712,CMT,1.4,-73.982018,40.748848,-73.967857,40.760536,513
5713,CMT,5.3,-73.993958,40.740089,-73.939507,40.705449,101
5714,CMT,1.3,-73.959552,40.771487,-73.951986,40.787113,312
5715,CMT,2.1,-73.984298,40.725036,-74.009972,40.712835,21
5716,CMT,15.6,-73.984922,40.763911,-74.039753,40.910539,171
5717,CMT,0.8,-73.991809,40.72625,-73.980782,40.727199,255
5718,CMT,5.4,-73.973263,40.754667,-74.009722,40.70755,86299
5719,CMT,4.5,-73.993968,40.695517,-73.997847,40.743443,155
5720,CMT,0.6,-73.999743,40.744201,-74.002338,40.750283,608
5721,CMT,3.5,-73.992397,40.743532,-73.97472,40.788468,86367
5722,CMT,2.5,-73.992962,40.738237,-73.999656,40.714603,86251
5723,CMT,0.6,-73.976431,40.755382,-73.978821,40.748452,611
5724,CMT,0.7,-73.97165,40.794635,-73.966443,40.804155,513
5725,CMT,0.5,-73.950354,40.779934,-73.951513,40.774352,62665
5726,CMT,2.5,-73.966986,40.766849,-73.991709,40.742713,62756
5727,CMT,1.0,-73.995657,40.764246,-73.983821,40.770585,62642
5728,CMT,2.1,-74.002091,40.723115,-74.000185,40.747672,62673
5729,CMT,1.3,-73.997613,40.736211,-74.002581,40.750091,63014
5730,CMT,1.4,-74.01139,40.715333,-74.008305,40.732639,63146
5731,CMT,2.5,-73.962363,40.779441,-73.988221,40.755837,63151
5732,CMT,1.2,-73.983141,40.781671,-73.971252,40.797815,63130
5733,CMT,0.9,-73.965872,40.765662,-73.978669,40.764967,63164
5734,CMT,2.2,-73.978306,40.761973,-73.953758,40.7769,63074
5735,CMT,1.1,-73.970387,40.757216,-73.983512,40.765481,63405
5736,CMT,1.0,-73.976748,40.763365,-73.975287,40.7524,63398
5737,CMT,2.6,-74.015059,40.714397,-74.003059,40.747375,63204
5738,CMT,5.2,-74.007915,40.705255,-73.97094,40.755533,63090
5739,CMT,1.3,-74.009887,40.720743,-74.016832,40.70616,63139
5740,CMT,0.9,-73.998215,40.739998,-73.988523,40.745935,75352
5741,CMT,0.7,-73.990038,40.767115,-73.980282,40.765764,75329
5742,CMT,5.7,-74.005611,40.750915,-73.945415,40.711505,75294
5743,CMT,1.3,-73.978178,40.778072,-73.964093,40.776507,75238
5744,CMT,1.1,-74.003456,40.748525,-73.996595,40.742383,75424
5745,CMT,2.9,-73.992228,40.721382,-73.970082,40.694282,75422
5746,CMT,8.0,-73.863226,40.769954,-73.951829,40.803115,75388
5747,CMT,1.1,-73.996379,40.723632,-73.983502,40.730011,75208
5748,CMT,1.5,-73.989372,40.757615,-73.987784,40.775171,75173
5749,CMT,4.7,-73.982714,40.771967,-74.008693,40.719362,75227
5750,CMT,0.7,-73.999652,40.754785,-74.002075,40.745553,75392
5751,CMT,3.5,-73.973154,40.752718,-73.985407,40.717913,74337
5752,CMT,2.0,-73.992348,40.74908,-73.986168,40.727894,74240
5753,CMT,1.7,-73.966466,40.79598,-73.943493,40.80168,74277
5754,CMT,1.0,-73.981123,40.75339,-73.980585,40.742441,74368
5755,CMT,10.0,-73.885325,40.773139,-73.974698,40.756176,74478
5756,CMT,17.9,-73.78205,40.644733,-73.988718,40.737538,74394
5757,CMT,0.8,-73.960693,40.78115,-73.9736,40.7871,32826
5758,CMT,0.9,-74.00579,40.740332,-74.004963,40.75136,52505
5759,CMT,1.7,-73.987026,40.766128,-73.961074,40.764078,74843
5760,CMT,2.2,-73.952154,40.768831,-73.983078,40.776897,74523
5761,CMT,2.0,-73.99474,40.746446,-73.971149,40.756361,74529
5762,CMT,7.2,-73.972571,40.785688,-74.00762,40.717576,74771
5763,CMT,0.9,-73.952212,40.770434,-73.963843,40.768062,76481
5764,CMT,11.0,-73.865938,40.771157,-73.981203,40.763305,76465
5765,CMT,1.9,-74.002864,40.726818,-73.983935,40.743731,76725
5766,CMT,4.7,-74.002858,40.730261,-73.952182,40.77326,76531
5767,CMT,1.3,-73.962595,40.671921,-73.975665,40.66611,76736
5768,CMT,2.1,0.0,0.0,0.0,0.0,76730
5769,CMT,0.6,-73.994635,40.740585,-73.985758,40.739065,76727
5770,CMT,1.4,-73.994522,40.77495,-74.000652,40.761558,76585
5771,CMT,1.2,-73.986787,40.764215,-73.967332,40.760972,77089
5772,CMT,8.9,-73.969041,40.76432,-73.862916,40.703952,76906
5773,CMT,2.4,-73.973411,40.759153,-73.970186,40.784051,76812
5774,CMT,1.1,-73.976919,40.759182,-73.994153,40.759092,76811
5775,CMT,1.5,-73.97466,40.754917,-73.981263,40.737185,77019
5776,CMT,3.0,-73.983406,40.756125,-73.976266,40.792378,76882
5777,CMT,1.9,-73.980921,40.763947,-73.999287,40.739102,77075
5778,CMT,1.8,-73.975659,40.787511,-73.959419,40.771475,77023
5779,CMT,3.7,-73.988419,40.744918,-73.980082,40.785607,76816
5780,CMT,1.0,0.0,0.0,0.0,0.0,77020
5781,CMT,1.3,-73.964207,40.767158,-73.952836,40.778403,63243
5782,CMT,1.2,-73.993599,40.727412,-73.993094,40.736991,63335
5783,CMT,1.8,-73.996908,40.752551,-73.991057,40.734043,63128
5784,CMT,1.6,-73.97726,40.753143,-73.981483,40.737095,63369
5785,CMT,1.0,-73.969792,40.794779,-73.959677,40.808594,83323
5786,CMT,2.7,-73.9962,40.732471,-74.017778,40.708066,83489
5787,CMT,2.0,-73.989723,40.734297,-73.994375,40.75516,83451
5788,CMT,8.8,-73.951946,40.777601,-73.862033,40.768162,83075
5789,CMT,1.2,-73.981736,40.755468,-73.994678,40.750552,82945
5790,CMT,0.7,-73.994968,40.723118,-74.00342,40.715777,83337
5791,CMT,3.3,-73.995915,40.748835,-74.013651,40.717298,83047
5792,CMT,0.4,-73.984574,40.745783,-73.97927,40.749786,83440
5793,CMT,3.6,-73.966868,40.753208,-73.975532,40.790488,74770
5794,CMT,5.6,-73.985266,40.735725,-73.920121,40.695333,74640
5795,CMT,3.1,-73.996319,40.721889,-73.998135,40.756219,74744
5796,CMT,4.7,-73.993536,40.727556,-73.981846,40.781274,74650
5797,CMT,6.7,-74.016309,40.711313,-73.971913,40.797257,74651
5798,CMT,2.6,-73.994154,40.745827,-73.990355,40.717989,74810
5799,CMT,0.5,-73.953925,40.778595,-73.949143,40.785332,75094
5800,CMT,10.1,-73.994291,40.744922,-74.025304,40.63735,74551
5801,CMT,4.9,-73.985281,40.778256,-73.99334,40.7216,74538
5802,CMT,3.7,-73.983196,40.750404,-73.987261,40.716192,75111
5803,CMT,2.2,-73.996852,40.737498,-73.97445,40.760394,74959
5804,CMT,4.8,-74.000007,40.73309,-73.952184,40.786422,74933
5805,CMT,12.8,-73.756501,40.716307,-73.760563,40.707888,75096
5806,CMT,2.0,-73.986679,40.754971,-73.99321,40.733422,74945
5807,CMT,6.1,-73.972032,40.765755,-74.017419,40.70805,74848
5808,CMT,13.7,-73.972567,40.764946,-73.957386,40.640317,74935
5809,CMT,1.7,-73.987403,40.741925,-74.006999,40.734366,74968
5810,CMT,0.9,-73.981446,40.74067,-73.992923,40.734975,75166
5811,CMT,5.9,-73.971323,40.786301,-74.005702,40.720096,77103
5812,CMT,1.2,-73.988904,40.74457,-74.005714,40.745584,76933
5813,CMT,3.7,-73.981827,40.749657,-73.971432,40.791305,76974
5814,CMT,2.0,-73.95882,40.775097,-73.97709,40.790316,77109
5815,CMT,3.9,-73.973594,40.76307,-74.008805,40.720051,76808
5816,CMT,2.4,-73.997842,40.726103,-73.979527,40.74542,77092
5817,CMT,2.1,-73.987642,40.738774,-73.965388,40.756901,77083
5818,CMT,4.6,-74.010029,40.721206,-73.986142,40.777848,76124
5819,CMT,0.4,-73.973887,40.752146,-73.969283,40.754918,76903
5820,CMT,0.5,-73.956175,40.775511,-73.946785,40.772755,76908
5821,CMT,4.8,-74.008087,40.738789,-73.976596,40.679065,77005
5822,CMT,1.6,-73.989217,40.748646,-73.983449,40.766865,83316
5823,CMT,1.4,-73.97723,40.751814,-73.994747,40.744494,74059
5824,CMT,1.4,-73.982451,40.768324,-73.975295,40.78282,74039
5825,CMT,3.4,-74.015161,40.708412,-73.993833,40.741827,74074
5826,CMT,17.8,-73.782232,40.644712,-73.995255,40.748835,73870
5827,CMT,2.9,-74.013167,40.716455,-73.98745,40.749603,73976
5828,CMT,7.3,-73.972158,40.749898,-73.999185,40.686438,74320
5829,CMT,5.9,-73.885353,40.77313,-73.873003,40.717985,74194
5830,CMT,0.8,-73.970713,40.75101,-73.982511,40.753049,74443
5831,CMT,1.0,-73.951123,40.785382,-73.958683,40.772447,74643
5832,CMT,4.0,-73.947081,40.783199,-73.984758,40.75871,74358
5833,CMT,2.3,-73.970823,40.758424,-73.949957,40.784412,74270
5834,CMT,2.7,-73.959423,40.758996,-73.986921,40.749406,74117
5835,CMT,3.0,-74.002462,40.752109,-73.984853,40.725797,74478
5836,CMT,3.4,-73.963563,40.774268,-73.995551,40.73326,74479
5837,CMT,4.1,-74.000553,40.742406,-73.953075,40.771648,74270
5838,CMT,1.1,-73.98297,40.748982,-73.999594,40.758073,74438
5839,CMT,5.5,-74.012811,40.707026,-73.983163,40.776592,74261
5840,CMT,1.8,-73.986027,40.73999,-73.991027,40.757787,82984
5841,CMT,2.9,-73.98784,40.7614,-73.96055,40.7973,83316
5842,CMT,0.6,-73.990683,40.724204,-73.982754,40.719828,83444
5843,CMT,7.2,0.0,0.0,0.0,0.0,82863
5844,CMT,3.7,-73.983777,40.742435,-73.982027,40.784903,82904
5845,CMT,0.9,-73.975295,40.756006,-73.981184,40.74464,83351
5846,CMT,4.9,-73.967342,40.760918,-73.909075,40.778395,83031
5847,CMT,4.1,-73.959474,40.783596,-73.998458,40.737494,74426
5848,CMT,1.0,-74.009386,40.716992,-74.008939,40.730444,74515
5849,CMT,6.8,-73.965782,40.765325,-73.991841,40.71521,74196
5850,CMT,1.0,-73.990575,40.731211,-73.981959,40.741013,74486
5851,CMT,5.0,-73.992497,40.7286,-73.990849,40.667975,74279
5852,CMT,1.7,-73.954443,40.774228,-73.977655,40.778867,74482
5853,CMT,1.5,-74.00598,40.743064,-73.991569,40.730028,74423
5854,CMT,6.0,-73.997567,40.72421,-73.968416,40.791508,74266
5855,CMT,1.0,-73.978072,40.75425,-73.987161,40.738906,74258
5856,CMT,2.7,-74.013741,40.708343,-74.005515,40.741034,74387
5857,CMT,1.5,-73.990241,40.755588,-73.968161,40.754752,74406
5858,CMT,1.2,-73.988148,40.77478,-73.976359,40.788207,74365
5859,CMT,1.0,-73.996705,40.737255,-73.979035,40.729855,74666
5860,CMT,3.3,-73.99918,40.7216,-74.031128,40.727259,74758
5861,CMT,1.8,-74.006694,40.715817,-74.006469,40.740716,74788
5862,CMT,2.2,-73.981704,40.761753,-73.956326,40.779887,74634
5863,CMT,4.0,-73.989108,40.739975,-73.9837,40.783883,67347
5864,CMT,0.1,-74.036281,40.723239,-74.036828,40.72298,84984
5865,CMT,3.2,-73.982878,40.773208,-73.993324,40.734125,60790
5866,CMT,2.2,-73.978186,40.783287,-73.958332,40.810465,60997
5867,CMT,1.0,-73.966622,40.76175,-73.956516,40.775478,61353
5868,CMT,1.4,-73.981973,40.750828,-73.982438,40.768165,60787
5869,CMT,0.8,-73.992457,40.7491,-74.001392,40.741772,60934
5870,CMT,1.3,-73.974593,40.747129,-73.990446,40.740304,61361
5871,CMT,6.3,-73.874693,40.77413,-73.939442,40.808568,61306
5872,CMT,2.2,-73.994104,40.751205,-73.974082,40.748265,61158
5873,CMT,5.0,-73.980312,40.765676,-74.009104,40.7169,61351
5874,CMT,3.3,-73.985252,40.741578,-74.015932,40.711071,60989
5875,CMT,4.0,-73.983899,40.721596,-73.951039,40.729822,61352
5876,CMT,0.8,-73.973192,40.75439,-73.985438,40.753149,61008
5877,CMT,0.8,-73.956599,40.778078,-73.949914,40.770897,61182
5878,CMT,4.5,-73.992993,40.76816,-73.992052,40.723871,61139
5879,CMT,17.5,-73.787392,40.641654,-73.979187,40.756731,60809
5880,CMT,0.4,-73.960628,40.807597,-73.963765,40.803202,61707
5881,CMT,1.0,-73.961783,40.77642,-73.966437,40.764664,61499
5882,CMT,1.9,-73.955691,40.788037,-73.973867,40.764225,61802
5883,CMT,1.7,-73.980687,40.783391,-73.970397,40.767817,61417
5884,CMT,1.5,-73.97812,40.737923,-74.002022,40.746815,61679
5885,CMT,2.8,-73.961716,40.76153,-73.976329,40.788729,61850
5886,CMT,1.3,-73.991389,40.754898,-73.973546,40.755243,61474
5887,CMT,9.3,-73.961672,40.779902,-73.861474,40.768084,61754
5888,CMT,1.8,-73.981773,40.761422,-73.990438,40.741232,61550
5889,CMT,5.0,-73.949981,40.771968,-74.000692,40.730713,61934
5890,CMT,2.1,0.0,0.0,0.0,0.0,60802
5891,CMT,1.3,-73.995566,40.726524,-73.994359,40.713072,39014
5892,CMT,3.3,-74.002927,40.760397,-73.959813,40.77094,60832
5893,CMT,8.4,-73.947822,40.778722,-73.864947,40.770448,61076
5894,CMT,0.8,-73.995606,40.739032,-74.004903,40.746283,60904
5895,CMT,1.3,-74.001222,40.72414,-73.983338,40.724487,60860
5896,CMT,9.7,-73.989593,40.754641,-73.873327,40.77431,60434
5897,CMT,1.6,-73.954713,40.783944,-73.967566,40.763964,61304
5898,CMT,1.6,-73.981091,40.759538,-73.986377,40.742829,60943
5899,CMT,1.4,-73.975602,40.751963,-73.995993,40.753273,61008
5900,CMT,4.0,-73.978058,40.745608,-74.00413,40.7057,61338
5901,CMT,12.7,-73.961403,40.774759,-73.841758,40.716417,60226
5902,CMT,2.4,-74.010945,40.714925,-74.001207,40.74087,61249
5903,CMT,1.9,-73.995505,40.724938,-73.975033,40.74614,60995
5904,CMT,1.4,-73.974857,40.755298,-73.992184,40.750456,78495
5905,CMT,2.1,-73.97751,40.76396,-73.950699,40.771565,78712
5906,CMT,9.1,-73.949515,40.822829,-73.860264,40.88609,78403
5907,CMT,0.5,-73.968318,40.759245,-73.962827,40.766618,78556
5908,CMT,3.9,-74.001518,40.741131,-73.957071,40.768266,78622
5909,CMT,1.9,-73.950883,40.783129,-73.962792,40.801724,78549
5910,CMT,2.4,-73.980956,40.767699,-74.000478,40.742025,77609
5911,CMT,1.8,-73.975538,40.733185,-73.987679,40.72135,78729
5912,CMT,3.7,-73.998924,40.739919,-73.959366,40.777026,78570
5913,CMT,5.0,-73.989667,40.741462,-73.979132,40.678536,78661
5914,CMT,21.1,-73.776835,40.645028,-73.977918,40.79212,78157
5915,CMT,4.1,-73.990339,40.752044,-73.951642,40.725543,78645
5916,CMT,8.7,-73.872971,40.774223,-73.991421,40.750205,78444
5917,CMT,12.3,-73.971953,40.75789,-73.817637,40.780133,78641
5918,CMT,1.9,-73.994504,40.750206,-73.970009,40.753124,78787
5919,CMT,0.8,-73.964734,40.75536,-73.973584,40.747808,78913
5920,CMT,3.5,-74.009016,40.718926,-73.990086,40.689725,78888
5921,CMT,0.4,-73.981456,40.764578,-73.986952,40.763616,78993
5922,CMT,1.0,-73.971117,40.758403,-73.964078,40.770842,78737
5923,CMT,5.2,-74.001092,40.731653,-73.95665,40.685998,78290
5924,CMT,2.7,-73.983724,40.773721,-73.945537,40.775314,78679
5925,CMT,5.7,-74.011447,40.704471,-73.97836,40.75103,78169
5926,CMT,3.4,-73.993835,40.732873,-73.993035,40.768099,78504
5927,CMT,1.5,-73.98585,40.752994,-73.981335,40.739733,78450
5928,CMT,0.5,-74.00573,40.72559,-74.009644,40.720117,78439
5929,CMT,1.3,-73.989999,40.749985,-73.988021,40.765515,78682
5930,CMT,0.6,-73.96674,40.75584,-73.962667,40.761475,78571
5931,CMT,10.7,-73.874651,40.774151,-73.981183,40.771446,78410
5932,CMT,9.6,-73.992571,40.758347,-73.971497,40.857201,78734
5933,CMT,3.1,-73.9668,40.757448,-73.932116,40.759806,78725
5934,CMT,1.3,-73.998935,40.734804,-73.981315,40.725156,78703
5935,CMT,1.9,-73.98224,40.777948,-73.960077,40.77357,78634
5936,CMT,2.8,-73.999392,40.733944,-74.008688,40.704973,78452
5937,CMT,2.5,-73.98318,40.743646,-73.983786,40.717849,78697
5938,CMT,0.8,-73.964759,40.760079,-73.977598,40.763995,78611
5939,CMT,1.4,-74.003239,40.727518,-74.003239,40.727518,78554
5940,CMT,4.6,-73.990878,40.761061,-74.017938,40.709551,78555
5941,CMT,1.8,-73.955799,40.744589,-73.942353,40.725921,78631
5942,CMT,1.2,-73.978051,40.766808,-73.983244,40.779202,78714
5943,CMT,13.6,-74.008025,40.707912,-73.807492,40.655088,78204
5944,CMT,2.6,-73.987328,40.765924,-73.963236,40.793656,80635
5945,CMT,5.0,-74.008277,40.7053,-73.964889,40.710509,76601
5946,CMT,2.3,-73.952867,40.772083,-73.972755,40.746288,76597
5947,CMT,5.7,-73.973215,40.758114,-74.005358,40.710369,76515
5948,CMT,1.1,-73.988027,40.738755,-73.986064,40.726706,76742
5949,CMT,0.3,-73.954675,40.773995,-73.957705,40.769847,76700
5950,CMT,0.8,-73.99161,40.726497,-73.981015,40.729537,76682
5951,CMT,1.4,-73.959204,40.775084,-73.977828,40.786629,76717
5952,CMT,1.5,-73.976207,40.759585,-73.99524,40.754535,76512
5953,CMT,3.2,-73.979913,40.743138,-74.009736,40.722512,76664
5954,CMT,1.2,-73.978079,40.762941,-73.977557,40.776306,76593
5955,CMT,0.8,-74.010446,40.718763,-74.01528,40.710142,76518
5956,CMT,1.4,-73.986041,40.760307,-73.985295,40.775308,76708
5957,CMT,2.3,-74.01519,40.709942,-74.007857,40.742804,76557
5958,CMT,7.9,-73.956311,40.763593,-73.999023,40.689264,76605
5959,CMT,1.5,-73.998214,40.750813,-73.982265,40.765719,76602
5960,CMT,7.1,-73.99415,40.759413,-73.912903,40.80488,76698
5961,CMT,1.5,-73.975638,40.756748,-73.999218,40.760939,76563
5962,CMT,1.9,-73.987419,40.76974,-73.959001,40.763825,76760
5963,CMT,2.2,-73.985309,40.744996,-73.964624,40.771513,76678
5964,CMT,1.5,-73.991017,40.765758,-73.977147,40.784742,77097
5965,CMT,0.3,-73.965215,40.755359,-73.964405,40.759015,77026
5966,CMT,2.0,-73.971616,40.794524,-73.952265,40.777386,77048
5967,CMT,1.2,-73.974134,40.755683,-73.987262,40.73937,77034
5968,CMT,2.0,-73.986414,40.726536,-73.972034,40.748881,77039
5969,CMT,0.8,-73.997035,40.737214,-74.001638,40.74518,77032
5970,CMT,3.3,-74.000065,40.717784,-73.944176,40.711564,76801
5971,CMT,2.1,-73.980328,40.751116,-73.999024,40.7358,74850
5972,CMT,1.5,-73.999181,40.721893,-74.000544,40.738116,74851
5973,CMT,2.3,0.0,0.0,0.0,0.0,75354
5974,CMT,1.7,-73.969198,40.768379,-73.975605,40.749402,75404
5975,CMT,8.6,-73.985397,40.758684,-73.937439,40.670997,75451
5976,CMT,7.1,-73.975308,40.749662,-73.968195,40.6903,75331
5977,CMT,1.2,-74.007424,40.715506,-73.987856,40.714272,75287
5978,CMT,2.5,-73.955817,40.781715,-73.956055,40.808547,75268
5979,CMT,3.0,-73.982878,40.756724,-73.963187,40.79361,75184
5980,CMT,1.2,-74.004445,40.734056,-74.002013,40.743649,75277
5981,CMT,2.0,-73.982367,40.768667,-73.95467,40.767282,75352
5982,CMT,1.1,-74.009567,40.713072,-73.9954,40.719552,75355
5983,CMT,1.8,-74.001117,40.731699,-73.982135,40.746131,75265
5984,CMT,1.1,-73.991327,40.72747,-74.005232,40.733323,75274
5985,CMT,3.8,-73.998476,40.724571,-73.961626,40.762749,75238
5986,CMT,1.7,-73.993133,40.742303,-74.007333,40.728698,68685
5987,CMT,1.1,-74.008117,40.738871,-74.000634,40.728905,69101
5988,CMT,2.7,-73.99037,40.75554,-73.958268,40.773745,68757
5989,CMT,1.6,-73.974949,40.763517,-73.97851,40.777376,68565
5990,CMT,0.9,-73.997704,40.720982,-73.991116,40.727961,69175
5991,CMT,2.3,-73.993989,40.753193,-73.992607,40.730299,68619
5992,CMT,1.1,-73.977596,40.773993,-73.983731,40.761075,69015
5993,CMT,3.2,-73.988198,40.747801,-73.955687,40.781772,68605
5994,CMT,7.2,-73.781827,40.644733,-73.871868,40.682763,68686
5995,CMT,1.8,0.0,0.0,0.0,0.0,68908
5996,CMT,0.7,-73.97876,40.746872,-73.985446,40.738779,80962
5997,CMT,2.7,-73.974304,40.73135,-73.971712,40.763035,81076
5998,CMT,2.2,-73.973097,40.758513,-73.952943,40.776683,81082
5999,CMT,3.0,-73.992942,40.741568,-73.98997,40.774828,81033
6000,CMT,1.9,-73.957564,40.776807,-73.979031,40.762021,80991
6001,CMT,0.9,-73.96677,40.757447,-73.975428,40.745697,80792
6002,CMT,0.7,-74.00242,40.740051,-73.996059,40.748464,80968
6003,CMT,1.7,-73.972267,40.765506,-73.991656,40.750152,80619
6004,CMT,1.0,-73.950414,40.779931,-73.950996,40.769687,80971
6005,CMT,0.1,-73.952599,40.772416,-73.951421,40.774126,81015
6006,CMT,3.4,-74.001023,40.731831,-73.963116,40.758176,81078
6007,CMT,1.3,-73.972619,40.759365,-73.963134,40.775111,81355
6008,CMT,1.7,-73.978181,40.755299,-73.958528,40.772727,81134
6009,CMT,1.4,-73.977479,40.680872,-73.996037,40.682085,81118
6010,CMT,1.3,-73.873064,40.774015,-73.887753,40.763511,81205
6011,CMT,2.3,-73.978017,40.759929,-73.955113,40.777702,81371
6012,CMT,2.5,-73.97175,40.757323,-73.946659,40.780744,81358
6013,CMT,0.8,-73.992206,40.748586,-73.979339,40.743925,81321
6014,CMT,1.5,-73.984031,40.721612,-73.98888,40.736714,81163
6015,CMT,3.5,-73.986154,40.75402,-73.947633,40.779506,81204
6016,CMT,3.5,-73.967557,40.755289,-73.967703,40.755359,81307
6017,CMT,2.6,-73.976194,40.755661,-73.953458,40.744671,81295
6018,CMT,1.6,-73.968262,40.755572,-73.955858,40.772751,81158
6019,CMT,1.6,-73.975783,40.760569,-73.989389,40.74059,81447
6020,CMT,3.3,-73.990169,40.73783,-73.956153,40.746069,81397
6021,CMT,0.6,-73.989527,40.762786,-73.995688,40.754472,81117
6022,CMT,1.8,-74.009215,40.717303,-73.993358,40.734056,49840
6023,CMT,6.4,-74.011938,40.70286,-73.9531,40.766553,63849
6024,CMT,1.1,-73.955146,40.783306,-73.965827,40.771982,63852
6025,CMT,1.8,-73.972733,40.744836,-73.955689,40.768081,63950
6026,CMT,0.5,-73.949604,40.776945,-73.94749,40.771234,63851
6027,CMT,3.3,-73.978218,40.77816,-73.987112,40.740203,75714
6028,CMT,9.5,-73.95705,40.784546,-73.960822,40.681353,75578
6029,CMT,2.5,-73.963213,40.768998,-73.987195,40.742779,75504
6030,CMT,1.1,-73.990998,40.730093,-73.981933,40.742469,75784
6031,CMT,5.4,-73.987595,40.72865,-73.978166,40.783093,75802
6032,CMT,5.1,-73.979372,40.784456,-73.980312,40.734369,75872
6033,CMT,2.9,-73.989169,40.723136,-73.966435,40.71379,76981
6034,CMT,4.4,-73.990495,40.740809,-73.991607,40.689558,77349
6035,CMT,5.0,-73.949753,40.772177,-73.947804,40.725629,77444
6036,CMT,0.8,-73.992313,40.749181,-73.989058,40.758383,77434
6037,CMT,5.2,-73.972773,40.793492,-74.00391,40.731557,77260
6038,CMT,0.3,-73.985262,40.736532,-73.988711,40.734065,77345
6039,CMT,3.4,-74.016077,40.71155,-73.997728,40.756654,77271
6040,CMT,1.9,-73.977078,40.760059,-73.989125,40.736676,77205
6041,CMT,1.7,-73.982896,40.739504,-73.984132,40.757479,77253
6042,CMT,1.3,-74.00261,40.739586,-73.991887,40.754426,77288
6043,CMT,1.6,-73.98848,40.745924,-73.988165,40.764115,77138
6044,CMT,1.1,-73.970868,40.752554,-73.98216,40.74171,77168
6045,CMT,2.5,-74.015248,40.71584,-74.002754,40.748,77303
6046,CMT,1.9,-73.960529,40.757917,-73.983405,40.746729,77419
6047,CMT,2.7,-73.965546,40.805814,-73.946871,40.837308,77162
6048,CMT,2.1,-73.981608,40.767763,-73.975322,40.792119,77339
6049,CMT,3.2,-73.998467,40.724387,-73.995091,40.76027,77196
6050,CMT,2.9,-73.982312,40.776506,-74.005737,40.740448,77187
6051,CMT,5.8,-74.009776,40.723758,-73.95901,40.772566,77279
6052,CMT,2.9,-73.988898,40.760204,-73.969237,40.793613,77394
6053,CMT,1.0,-73.989336,40.753185,-73.974838,40.750445,77252
6054,CMT,2.0,-73.978719,40.756502,-73.999963,40.737934,72608
6055,CMT,0.6,-73.99651,40.753209,-74.002752,40.744525,72635
6056,CMT,1.8,-73.970514,40.765249,-73.980447,40.78305,72606
6057,CMT,0.4,-73.991763,40.744099,-73.986593,40.744804,72730
6058,CMT,1.3,-73.95809,40.784592,-73.978412,40.788485,72705
6059,CMT,15.5,-74.001159,40.746737,-74.01104,40.609963,78544
6060,CMT,0.8,-73.991432,40.735216,-73.980328,40.728704,78933
6061,CMT,1.4,-74.005947,40.736398,-73.986667,40.73791,78864
6062,CMT,3.7,-73.992509,40.728785,-73.960737,40.775178,78844
6063,CMT,2.5,-73.98866,40.743018,-73.99032,40.714656,78987
6064,CMT,5.9,-74.009857,40.720902,-73.972665,40.785928,78991
6065,CMT,4.5,-74.002687,40.73908,-73.960229,40.717621,78566
6066,CMT,6.4,-73.990883,40.75411,-73.933368,40.697118,78609
6067,CMT,0.2,-73.979154,40.766832,-73.975513,40.765513,78774
6068,CMT,1.2,-74.00138,40.746392,-73.990887,40.750138,72628
6069,CMT,6.3,-73.979389,40.760988,-73.995488,40.689614,72911
6070,CMT,1.7,-73.977697,40.742385,-74.00385,40.747747,72731
6071,CMT,1.5,-73.982847,40.768114,-73.980758,40.78612,72913
6072,CMT,3.3,-73.994086,40.751562,-74.013485,40.715717,72811
6073,CMT,2.6,-73.958682,40.768367,-73.980556,40.735239,72882
6074,CMT,2.8,-73.985613,40.768013,-73.967487,40.801278,72810
